date,day_of_week,month,year,is_weekend,is_holiday,menu_item,units_sold,unit_price,revenue
2024-06-17,Monday,6,2024,0,0,Gulab Jamun,41,80,3280
2024-06-17,Monday,6,2024,0,0,Mango Lassi,48,90,4320
2024-06-17,Monday,6,2024,0,0,Masala Dosa,73,120,8760
2024-06-17,Monday,6,2024,0,0,Naan,106,60,6360
2024-06-17,Monday,6,2024,0,0,Paneer Tikka,59,280,16520
2024-06-18,Tuesday,6,2024,0,0,Biryani,98,350,34300
2024-06-18,Tuesday,6,2024,0,0,Butter Chicken,78,320,24960
2024-06-18,Tuesday,6,2024,0,0,Dal Makhani,58,220,12760
2024-06-18,Tuesday,6,2024,0,0,Gulab Jamun,52,80,4160
2024-06-18,Tuesday,6,2024,0,0,Mango Lassi,67,90,6030
2024-06-18,Tuesday,6,2024,0,0,Masala Dosa,72,120,8640
2024-06-18,Tuesday,6,2024,0,0,Naan,142,60,8520
2024-06-18,Tuesday,6,2024,0,0,Paneer Tikka,61,280,17080
2024-06-19,Wednesday,6,2024,0,0,Biryani,147,350,51450
2024-06-19,Wednesday,6,2024,0,0,Butter Chicken,118,320,37760
2024-06-19,Wednesday,6,2024,0,0,Dal Makhani,65,220,14300
2024-06-19,Wednesday,6,2024,0,0,Gulab Jamun,50,80,4000
2024-06-19,Wednesday,6,2024,0,0,Mango Lassi,66,90,5940
2024-06-19,Wednesday,6,2024,0,0,Masala Dosa,84,120,10080
2024-06-19,Wednesday,6,2024,0,0,Naan,138,60,8280
2024-06-19,Wednesday,6,2024,0,0,Paneer Tikka,57,280,15960
2024-06-20,Thursday,6,2024,0,0,Biryani,137,350,47950
2024-06-20,Thursday,6,2024,0,0,Butter Chicken,111,320,35520
2024-06-20,Thursday,6,2024,0,0,Dal Makhani,55,220,12100
2024-06-20,Thursday,6,2024,0,0,Gulab Jamun,60,80,4800
2024-06-20,Thursday,6,2024,0,0,Mango Lassi,52,90,4680
2024-06-20,Thursday,6,2024,0,0,Masala Dosa,80,120,9600
2024-06-20,Thursday,6,2024,0,0,Naan,125,60,7500
2024-06-20,Thursday,6,2024,0,0,Paneer Tikka,75,280,21000
2024-06-21,Friday,6,2024,0,0,Biryani,154,350,53900
2024-06-21,Friday,6,2024,0,0,Butter Chicken,111,320,35520
2024-06-21,Friday,6,2024,0,0,Dal Makhani,72,220,15840
2024-06-21,Friday,6,2024,0,0,Gulab Jamun,63,80,5040
2024-06-21,Friday,6,2024,0,0,Mango Lassi,94,90,8460
2024-06-21,Friday,6,2024,0,0,Masala Dosa,93,120,11160
2024-06-21,Friday,6,2024,0,0,Naan,196,60,11760
2024-06-21,Friday,6,2024,0,0,Paneer Tikka,96,280,26880
2024-06-22,Saturday,6,2024,1,0,Biryani,161,350,56350
2024-06-22,Saturday,6,2024,1,0,Butter Chicken,107,320,34240
2024-06-22,Saturday,6,2024,1,0,Dal Makhani,86,220,18920
2024-06-22,Saturday,6,2024,1,0,Gulab Jamun,72,80,5760
2024-06-22,Saturday,6,2024,1,0,Mango Lassi,69,90,6210
2024-06-22,Saturday,6,2024,1,0,Masala Dosa,105,120,12600
2024-06-22,Saturday,6,2024,1,0,Naan,202,60,12120
2024-06-22,Saturday,6,2024,1,0,Paneer Tikka,77,280,21560
2024-06-23,Sunday,6,2024,1,0,Biryani,166,350,58100
2024-06-23,Sunday,6,2024,1,0,Butter Chicken,134,320,42880
2024-06-23,Sunday,6,2024,1,0,Dal Makhani,89,220,19580
2024-06-23,Sunday,6,2024,1,0,Gulab Jamun,72,80,5760
2024-06-23,Sunday,6,2024,1,0,Mango Lassi,84,90,7560
2024-06-23,Sunday,6,2024,1,0,Masala Dosa,126,120,15120
2024-06-23,Sunday,6,2024,1,0,Naan,178,60,10680
2024-06-23,Sunday,6,2024,1,0,Paneer Tikka,99,280,27720
2024-06-24,Monday,6,2024,0,0,Biryani,118,350,41300
2024-06-24,Monday,6,2024,0,0,Butter Chicken,75,320,24000
2024-06-24,Monday,6,2024,0,0,Dal Makhani,41,220,9020
2024-06-24,Monday,6,2024,0,0,Gulab Jamun,39,80,3120
2024-06-24,Monday,6,2024,0,0,Mango Lassi,57,90,5130
2024-06-24,Monday,6,2024,0,0,Masala Dosa,74,120,8880
2024-06-24,Monday,6,2024,0,0,Naan,111,60,6660
2024-06-24,Monday,6,2024,0,0,Paneer Tikka,55,280,15400
2024-06-25,Tuesday,6,2024,0,0,Biryani,140,350,49000
2024-06-25,Tuesday,6,2024,0,0,Butter Chicken,113,320,36160
2024-06-25,Tuesday,6,2024,0,0,Dal Makhani,50,220,11000
2024-06-25,Tuesday,6,2024,0,0,Gulab Jamun,56,80,4480
2024-06-25,Tuesday,6,2024,0,0,Mango Lassi,59,90,5310
2024-06-25,Tuesday,6,2024,0,0,Masala Dosa,84,120,10080
2024-06-25,Tuesday,6,2024,0,0,Naan,167,60,10020
2024-06-25,Tuesday,6,2024,0,0,Paneer Tikka,67,280,18760
2024-06-26,Wednesday,6,2024,0,0,Biryani,97,350,33950
2024-06-26,Wednesday,6,2024,0,0,Butter Chicken,75,320,24000
2024-06-26,Wednesday,6,2024,0,0,Dal Makhani,56,220,12320
2024-06-26,Wednesday,6,2024,0,0,Gulab Jamun,65,80,5200
2024-06-26,Wednesday,6,2024,0,0,Mango Lassi,72,90,6480
2024-06-26,Wednesday,6,2024,0,0,Masala Dosa,84,120,10080
2024-06-26,Wednesday,6,2024,0,0,Naan,170,60,10200
2024-06-26,Wednesday,6,2024,0,0,Paneer Tikka,75,280,21000
2024-06-27,Thursday,6,2024,0,0,Biryani,128,350,44800
2024-06-27,Thursday,6,2024,0,0,Butter Chicken,86,320,27520
2024-06-27,Thursday,6,2024,0,0,Dal Makhani,47,220,10340
2024-06-27,Thursday,6,2024,0,0,Gulab Jamun,40,80,3200
2024-06-27,Thursday,6,2024,0,0,Mango Lassi,65,90,5850
2024-06-27,Thursday,6,2024,0,0,Masala Dosa,76,120,9120
2024-06-27,Thursday,6,2024,0,0,Naan,135,60,8100
2024-06-27,Thursday,6,2024,0,0,Paneer Tikka,70,280,19600
2024-06-28,Friday,6,2024,0,0,Biryani,183,350,64050
2024-06-28,Friday,6,2024,0,0,Butter Chicken,123,320,39360
2024-06-28,Friday,6,2024,0,0,Dal Makhani,86,220,18920
2024-06-28,Friday,6,2024,0,0,Gulab Jamun,76,80,6080
2024-06-28,Friday,6,2024,0,0,Mango Lassi,94,90,8460
2024-06-28,Friday,6,2024,0,0,Masala Dosa,107,120,12840
2024-06-28,Friday,6,2024,0,0,Naan,212,60,12720
2024-06-28,Friday,6,2024,0,0,Paneer Tikka,76,280,21280
2024-06-29,Saturday,6,2024,1,0,Biryani,180,350,63000
2024-06-29,Saturday,6,2024,1,0,Butter Chicken,132,320,42240
2024-06-29,Saturday,6,2024,1,0,Dal Makhani,91,220,20020
2024-06-29,Saturday,6,2024,1,0,Gulab Jamun,67,80,5360
2024-06-29,Saturday,6,2024,1,0,Mango Lassi,87,90,7830
2024-06-29,Saturday,6,2024,1,0,Masala Dosa,139,120,16680
2024-06-29,Saturday,6,2024,1,0,Naan,192,60,11520
2024-06-29,Saturday,6,2024,1,0,Paneer Tikka,86,280,24080
2024-06-30,Sunday,6,2024,1,0,Biryani,138,350,48300
2024-06-30,Sunday,6,2024,1,0,Butter Chicken,117,320,37440
2024-06-30,Sunday,6,2024,1,0,Dal Makhani,74,220,16280
2024-06-30,Sunday,6,2024,1,0,Gulab Jamun,80,80,6400
2024-06-30,Sunday,6,2024,1,0,Mango Lassi,94,90,8460
2024-06-30,Sunday,6,2024,1,0,Masala Dosa,113,120,13560
2024-06-30,Sunday,6,2024,1,0,Naan,179,60,10740
2024-06-30,Sunday,6,2024,1,0,Paneer Tikka,98,280,27440
2024-07-01,Monday,7,2024,0,0,Biryani,109,350,38150
2024-07-01,Monday,7,2024,0,0,Butter Chicken,54,320,17280
2024-07-01,Monday,7,2024,0,0,Dal Makhani,43,220,9460
2024-07-01,Monday,7,2024,0,0,Gulab Jamun,39,80,3120
2024-07-01,Monday,7,2024,0,0,Mango Lassi,53,90,4770
2024-07-01,Monday,7,2024,0,0,Masala Dosa,68,120,8160
2024-07-01,Monday,7,2024,0,0,Naan,126,60,7560
2024-07-01,Monday,7,2024,0,0,Paneer Tikka,71,280,19880
2024-07-02,Tuesday,7,2024,0,0,Biryani,120,350,42000
2024-07-02,Tuesday,7,2024,0,0,Butter Chicken,88,320,28160
2024-07-02,Tuesday,7,2024,0,0,Dal Makhani,49,220,10780
2024-07-02,Tuesday,7,2024,0,0,Gulab Jamun,57,80,4560
2024-07-02,Tuesday,7,2024,0,0,Mango Lassi,72,90,6480
2024-07-02,Tuesday,7,2024,0,0,Masala Dosa,89,120,10680
2024-07-02,Tuesday,7,2024,0,0,Naan,158,60,9480
2024-07-02,Tuesday,7,2024,0,0,Paneer Tikka,68,280,19040
2024-07-03,Wednesday,7,2024,0,0,Biryani,144,350,50400
2024-07-03,Wednesday,7,2024,0,0,Butter Chicken,99,320,31680
2024-07-03,Wednesday,7,2024,0,0,Dal Makhani,50,220,11000
2024-07-03,Wednesday,7,2024,0,0,Gulab Jamun,60,80,4800
2024-07-03,Wednesday,7,2024,0,0,Mango Lassi,73,90,6570
2024-07-03,Wednesday,7,2024,0,0,Masala Dosa,74,120,8880
2024-07-03,Wednesday,7,2024,0,0,Naan,138,60,8280
2024-07-03,Wednesday,7,2024,0,0,Paneer Tikka,67,280,18760
2024-07-04,Thursday,7,2024,0,0,Biryani,117,350,40950
2024-07-04,Thursday,7,2024,0,0,Butter Chicken,101,320,32320
2024-07-04,Thursday,7,2024,0,0,Dal Makhani,62,220,13640
2024-07-04,Thursday,7,2024,0,0,Gulab Jamun,53,80,4240
2024-07-04,Thursday,7,2024,0,0,Mango Lassi,62,90,5580
2024-07-04,Thursday,7,2024,0,0,Masala Dosa,92,120,11040
2024-07-04,Thursday,7,2024,0,0,Naan,153,60,9180
2024-07-04,Thursday,7,2024,0,0,Paneer Tikka,81,280,22680
2024-07-05,Friday,7,2024,0,0,Biryani,163,350,57050
2024-07-05,Friday,7,2024,0,0,Butter Chicken,137,320,43840
2024-07-05,Friday,7,2024,0,0,Dal Makhani,80,220,17600
2024-07-05,Friday,7,2024,0,0,Gulab Jamun,74,80,5920
2024-07-05,Friday,7,2024,0,0,Mango Lassi,95,90,8550
2024-07-05,Friday,7,2024,0,0,Masala Dosa,79,120,9480
2024-07-05,Friday,7,2024,0,0,Naan,183,60,10980
2024-07-05,Friday,7,2024,0,0,Paneer Tikka,107,280,29960
2024-07-06,Saturday,7,2024,1,0,Biryani,170,350,59500
2024-07-06,Saturday,7,2024,1,0,Butter Chicken,133,320,42560
2024-07-06,Saturday,7,2024,1,0,Dal Makhani,59,220,12980
2024-07-06,Saturday,7,2024,1,0,Gulab Jamun,83,80,6640
2024-07-06,Saturday,7,2024,1,0,Mango Lassi,98,90,8820
2024-07-06,Saturday,7,2024,1,0,Masala Dosa,98,120,11760
2024-07-06,Saturday,7,2024,1,0,Naan,244,60,14640
2024-07-06,Saturday,7,2024,1,0,Paneer Tikka,74,280,20720
2024-07-07,Sunday,7,2024,1,0,Biryani,185,350,64750
2024-07-07,Sunday,7,2024,1,0,Butter Chicken,115,320,36800
2024-07-07,Sunday,7,2024,1,0,Dal Makhani,72,220,15840
2024-07-07,Sunday,7,2024,1,0,Gulab Jamun,57,80,4560
2024-07-07,Sunday,7,2024,1,0,Mango Lassi,65,90,5850
2024-07-07,Sunday,7,2024,1,0,Masala Dosa,106,120,12720
2024-07-07,Sunday,7,2024,1,0,Naan,212,60,12720
2024-07-07,Sunday,7,2024,1,0,Paneer Tikka,83,280,23240
2024-07-08,Monday,7,2024,0,0,Biryani,98,350,34300
2024-07-08,Monday,7,2024,0,0,Butter Chicken,78,320,24960
2024-07-08,Monday,7,2024,0,0,Dal Makhani,51,220,11220
2024-07-08,Monday,7,2024,0,0,Gulab Jamun,41,80,3280
2024-07-08,Monday,7,2024,0,0,Mango Lassi,55,90,4950
2024-07-08,Monday,7,2024,0,0,Masala Dosa,64,120,7680
2024-07-08,Monday,7,2024,0,0,Naan,141,60,8460
2024-07-08,Monday,7,2024,0,0,Paneer Tikka,53,280,14840
2024-07-09,Tuesday,7,2024,0,0,Biryani,140,350,49000
2024-07-09,Tuesday,7,2024,0,0,Butter Chicken,80,320,25600
2024-07-09,Tuesday,7,2024,0,0,Dal Makhani,64,220,14080
2024-07-09,Tuesday,7,2024,0,0,Gulab Jamun,48,80,3840
2024-07-09,Tuesday,7,2024,0,0,Mango Lassi,66,90,5940
2024-07-09,Tuesday,7,2024,0,0,Masala Dosa,76,120,9120
2024-07-09,Tuesday,7,2024,0,0,Naan,119,60,7140
2024-07-09,Tuesday,7,2024,0,0,Paneer Tikka,73,280,20440
2024-07-10,Wednesday,7,2024,0,0,Biryani,123,350,43050
2024-07-10,Wednesday,7,2024,0,0,Butter Chicken,101,320,32320
2024-07-10,Wednesday,7,2024,0,0,Dal Makhani,56,220,12320
2024-07-10,Wednesday,7,2024,0,0,Gulab Jamun,62,80,4960
2024-07-10,Wednesday,7,2024,0,0,Mango Lassi,68,90,6120
2024-07-10,Wednesday,7,2024,0,0,Masala Dosa,86,120,10320
2024-07-10,Wednesday,7,2024,0,0,Naan,177,60,10620
2024-07-10,Wednesday,7,2024,0,0,Paneer Tikka,84,280,23520
2024-07-11,Thursday,7,2024,0,0,Biryani,107,350,37450
2024-07-11,Thursday,7,2024,0,0,Butter Chicken,82,320,26240
2024-07-11,Thursday,7,2024,0,0,Dal Makhani,64,220,14080
2024-07-11,Thursday,7,2024,0,0,Gulab Jamun,59,80,4720
2024-07-11,Thursday,7,2024,0,0,Mango Lassi,75,90,6750
2024-07-11,Thursday,7,2024,0,0,Masala Dosa,102,120,12240
2024-07-11,Thursday,7,2024,0,0,Naan,177,60,10620
2024-07-11,Thursday,7,2024,0,0,Paneer Tikka,60,280,16800
2024-07-12,Friday,7,2024,0,0,Biryani,195,350,68250
2024-07-12,Friday,7,2024,0,0,Butter Chicken,120,320,38400
2024-07-12,Friday,7,2024,0,0,Dal Makhani,84,220,18480
2024-07-12,Friday,7,2024,0,0,Gulab Jamun,75,80,6000
2024-07-12,Friday,7,2024,0,0,Mango Lassi,102,90,9180
2024-07-12,Friday,7,2024,0,0,Masala Dosa,118,120,14160
2024-07-12,Friday,7,2024,0,0,Naan,212,60,12720
2024-07-12,Friday,7,2024,0,0,Paneer Tikka,83,280,23240
2024-07-13,Saturday,7,2024,1,0,Biryani,195,350,68250
2024-07-13,Saturday,7,2024,1,0,Butter Chicken,149,320,47680
2024-07-13,Saturday,7,2024,1,0,Dal Makhani,85,220,18700
2024-07-13,Saturday,7,2024,1,0,Gulab Jamun,60,80,4800
2024-07-13,Saturday,7,2024,1,0,Mango Lassi,100,90,9000
2024-07-13,Saturday,7,2024,1,0,Masala Dosa,123,120,14760
2024-07-13,Saturday,7,2024,1,0,Naan,198,60,11880
2024-07-13,Saturday,7,2024,1,0,Paneer Tikka,103,280,28840
2024-07-14,Sunday,7,2024,1,0,Biryani,159,350,55650
2024-07-14,Sunday,7,2024,1,0,Butter Chicken,110,320,35200
2024-07-14,Sunday,7,2024,1,0,Dal Makhani,86,220,18920
2024-07-14,Sunday,7,2024,1,0,Gulab Jamun,76,80,6080
2024-07-14,Sunday,7,2024,1,0,Mango Lassi,82,90,7380
2024-07-14,Sunday,7,2024,1,0,Masala Dosa,91,120,10920
2024-07-14,Sunday,7,2024,1,0,Naan,209,60,12540
2024-07-14,Sunday,7,2024,1,0,Paneer Tikka,100,280,28000
2024-07-15,Monday,7,2024,0,0,Biryani,110,350,38500
2024-07-15,Monday,7,2024,0,0,Butter Chicken,84,320,26880
2024-07-15,Monday,7,2024,0,0,Dal Makhani,42,220,9240
2024-07-15,Monday,7,2024,0,0,Gulab Jamun,47,80,3760
2024-07-15,Monday,7,2024,0,0,Mango Lassi,63,90,5670
2024-07-15,Monday,7,2024,0,0,Masala Dosa,63,120,7560
2024-07-15,Monday,7,2024,0,0,Naan,115,60,6900
2024-07-15,Monday,7,2024,0,0,Paneer Tikka,57,280,15960
2024-07-16,Tuesday,7,2024,0,0,Biryani,97,350,33950
2024-07-16,Tuesday,7,2024,0,0,Butter Chicken,86,320,27520
2024-07-16,Tuesday,7,2024,0,0,Dal Makhani,51,220,11220
2024-07-16,Tuesday,7,2024,0,0,Gulab Jamun,43,80,3440
2024-07-16,Tuesday,7,2024,0,0,Mango Lassi,69,90,6210
2024-07-16,Tuesday,7,2024,0,0,Masala Dosa,70,120,8400
2024-07-16,Tuesday,7,2024,0,0,Naan,137,60,8220
2024-07-16,Tuesday,7,2024,0,0,Paneer Tikka,81,280,22680
2024-07-17,Wednesday,7,2024,0,0,Biryani,142,350,49700
2024-07-17,Wednesday,7,2024,0,0,Butter Chicken,93,320,29760
2024-07-17,Wednesday,7,2024,0,0,Dal Makhani,61,220,13420
2024-07-17,Wednesday,7,2024,0,0,Gulab Jamun,46,80,3680
2024-07-17,Wednesday,7,2024,0,0,Mango Lassi,74,90,6660
2024-07-17,Wednesday,7,2024,0,0,Masala Dosa,83,120,9960
2024-07-17,Wednesday,7,2024,0,0,Naan,167,60,10020
2024-07-17,Wednesday,7,2024,0,0,Paneer Tikka,75,280,21000
2024-07-18,Thursday,7,2024,0,0,Biryani,128,350,44800
2024-07-18,Thursday,7,2024,0,0,Butter Chicken,88,320,28160
2024-07-18,Thursday,7,2024,0,0,Dal Makhani,53,220,11660
2024-07-18,Thursday,7,2024,0,0,Gulab Jamun,56,80,4480
2024-07-18,Thursday,7,2024,0,0,Mango Lassi,58,90,5220
2024-07-18,Thursday,7,2024,0,0,Masala Dosa,87,120,10440
2024-07-18,Thursday,7,2024,0,0,Naan,147,60,8820
2024-07-18,Thursday,7,2024,0,0,Paneer Tikka,63,280,17640
2024-07-19,Friday,7,2024,0,0,Biryani,188,350,65800
2024-07-19,Friday,7,2024,0,0,Butter Chicken,121,320,38720
2024-07-19,Friday,7,2024,0,0,Dal Makhani,100,220,22000
2024-07-19,Friday,7,2024,0,0,Gulab Jamun,60,80,4800
2024-07-19,Friday,7,2024,0,0,Mango Lassi,97,90,8730
2024-07-19,Friday,7,2024,0,0,Masala Dosa,128,120,15360
2024-07-19,Friday,7,2024,0,0,Naan,239,60,14340
2024-07-19,Friday,7,2024,0,0,Paneer Tikka,109,280,30520
2024-07-20,Saturday,7,2024,1,0,Biryani,181,350,63350
2024-07-20,Saturday,7,2024,1,0,Butter Chicken,128,320,40960
2024-07-20,Saturday,7,2024,1,0,Dal Makhani,89,220,19580
2024-07-20,Saturday,7,2024,1,0,Gulab Jamun,79,80,6320
2024-07-20,Saturday,7,2024,1,0,Mango Lassi,82,90,7380
2024-07-20,Saturday,7,2024,1,0,Masala Dosa,101,120,12120
2024-07-20,Saturday,7,2024,1,0,Naan,222,60,13320
2024-07-20,Saturday,7,2024,1,0,Paneer Tikka,90,280,25200
2024-07-21,Sunday,7,2024,1,0,Biryani,173,350,60550
2024-07-21,Sunday,7,2024,1,0,Butter Chicken,132,320,42240
2024-07-21,Sunday,7,2024,1,0,Dal Makhani,88,220,19360
2024-07-21,Sunday,7,2024,1,0,Gulab Jamun,56,80,4480
2024-07-21,Sunday,7,2024,1,0,Mango Lassi,82,90,7380
2024-07-21,Sunday,7,2024,1,0,Masala Dosa,139,120,16680
2024-07-21,Sunday,7,2024,1,0,Naan,183,60,10980
2024-07-21,Sunday,7,2024,1,0,Paneer Tikka,93,280,26040
2024-07-22,Monday,7,2024,0,0,Biryani,104,350,36400
2024-07-22,Monday,7,2024,0,0,Butter Chicken,79,320,25280
2024-07-22,Monday,7,2024,0,0,Dal Makhani,47,220,10340
2024-07-22,Monday,7,2024,0,0,Gulab Jamun,50,80,4000
2024-07-22,Monday,7,2024,0,0,Mango Lassi,57,90,5130
2024-07-22,Monday,7,2024,0,0,Masala Dosa,65,120,7800
2024-07-22,Monday,7,2024,0,0,Naan,130,60,7800
2024-07-22,Monday,7,2024,0,0,Paneer Tikka,61,280,17080
2024-07-23,Tuesday,7,2024,0,0,Biryani,130,350,45500
2024-07-23,Tuesday,7,2024,0,0,Butter Chicken,105,320,33600
2024-07-23,Tuesday,7,2024,0,0,Dal Makhani,57,220,12540
2024-07-23,Tuesday,7,2024,0,0,Gulab Jamun,50,80,4000
2024-07-23,Tuesday,7,2024,0,0,Mango Lassi,71,90,6390
2024-07-23,Tuesday,7,2024,0,0,Masala Dosa,87,120,10440
2024-07-23,Tuesday,7,2024,0,0,Naan,136,60,8160
2024-07-23,Tuesday,7,2024,0,0,Paneer Tikka,63,280,17640
2024-07-24,Wednesday,7,2024,0,0,Biryani,117,350,40950
2024-07-24,Wednesday,7,2024,0,0,Butter Chicken,83,320,26560
2024-07-24,Wednesday,7,2024,0,0,Dal Makhani,61,220,13420
2024-07-24,Wednesday,7,2024,0,0,Gulab Jamun,59,80,4720
2024-07-24,Wednesday,7,2024,0,0,Mango Lassi,56,90,5040
2024-07-24,Wednesday,7,2024,0,0,Masala Dosa,78,120,9360
2024-07-24,Wednesday,7,2024,0,0,Naan,170,60,10200
2024-07-24,Wednesday,7,2024,0,0,Paneer Tikka,86,280,24080
2024-07-25,Thursday,7,2024,0,0,Biryani,122,350,42700
2024-07-25,Thursday,7,2024,0,0,Butter Chicken,112,320,35840
2024-07-25,Thursday,7,2024,0,0,Dal Makhani,57,220,12540
2024-07-25,Thursday,7,2024,0,0,Gulab Jamun,49,80,3920
2024-07-25,Thursday,7,2024,0,0,Mango Lassi,64,90,5760
2024-07-25,Thursday,7,2024,0,0,Masala Dosa,77,120,9240
2024-07-25,Thursday,7,2024,0,0,Naan,170,60,10200
2024-07-25,Thursday,7,2024,0,0,Paneer Tikka,71,280,19880
2024-07-26,Friday,7,2024,0,0,Biryani,165,350,57750
2024-07-26,Friday,7,2024,0,0,Butter Chicken,110,320,35200
2024-07-26,Friday,7,2024,0,0,Dal Makhani,88,220,19360
2024-07-26,Friday,7,2024,0,0,Gulab Jamun,72,80,5760
2024-07-26,Friday,7,2024,0,0,Mango Lassi,97,90,8730
2024-07-26,Friday,7,2024,0,0,Masala Dosa,99,120,11880
2024-07-26,Friday,7,2024,0,0,Naan,215,60,12900
2024-07-26,Friday,7,2024,0,0,Paneer Tikka,118,280,33040
2024-07-27,Saturday,7,2024,1,0,Biryani,199,350,69650
2024-07-27,Saturday,7,2024,1,0,Butter Chicken,126,320,40320
2024-07-27,Saturday,7,2024,1,0,Dal Makhani,89,220,19580
2024-07-27,Saturday,7,2024,1,0,Gulab Jamun,67,80,5360
2024-07-27,Saturday,7,2024,1,0,Mango Lassi,90,90,8100
2024-07-27,Saturday,7,2024,1,0,Masala Dosa,98,120,11760
2024-07-27,Saturday,7,2024,1,0,Naan,198,60,11880
2024-07-27,Saturday,7,2024,1,0,Paneer Tikka,110,280,30800
2024-07-28,Sunday,7,2024,1,0,Biryani,177,350,61950
2024-07-28,Sunday,7,2024,1,0,Butter Chicken,137,320,43840
2024-07-28,Sunday,7,2024,1,0,Dal Makhani,82,220,18040
2024-07-28,Sunday,7,2024,1,0,Gulab Jamun,76,80,6080
2024-07-28,Sunday,7,2024,1,0,Mango Lassi,102,90,9180
2024-07-28,Sunday,7,2024,1,0,Masala Dosa,130,120,15600
2024-07-28,Sunday,7,2024,1,0,Naan,203,60,12180
2024-07-28,Sunday,7,2024,1,0,Paneer Tikka,71,280,19880
2024-07-29,Monday,7,2024,0,0,Biryani,125,350,43750
2024-07-29,Monday,7,2024,0,0,Butter Chicken,74,320,23680
2024-07-29,Monday,7,2024,0,0,Dal Makhani,55,220,12100
2024-07-29,Monday,7,2024,0,0,Gulab Jamun,41,80,3280
2024-07-29,Monday,7,2024,0,0,Mango Lassi,55,90,4950
2024-07-29,Monday,7,2024,0,0,Masala Dosa,64,120,7680
2024-07-29,Monday,7,2024,0,0,Naan,108,60,6480
2024-07-29,Monday,7,2024,0,0,Paneer Tikka,63,280,17640
2024-07-30,Tuesday,7,2024,0,0,Biryani,132,350,46200
2024-07-30,Tuesday,7,2024,0,0,Butter Chicken,103,320,32960
2024-07-30,Tuesday,7,2024,0,0,Dal Makhani,45,220,9900
2024-07-30,Tuesday,7,2024,0,0,Gulab Jamun,54,80,4320
2024-07-30,Tuesday,7,2024,0,0,Mango Lassi,63,90,5670
2024-07-30,Tuesday,7,2024,0,0,Masala Dosa,78,120,9360
2024-07-30,Tuesday,7,2024,0,0,Naan,182,60,10920
2024-07-30,Tuesday,7,2024,0,0,Paneer Tikka,64,280,17920
2024-07-31,Wednesday,7,2024,0,0,Biryani,131,350,45850
2024-07-31,Wednesday,7,2024,0,0,Butter Chicken,108,320,34560
2024-07-31,Wednesday,7,2024,0,0,Dal Makhani,59,220,12980
2024-07-31,Wednesday,7,2024,0,0,Gulab Jamun,48,80,3840
2024-07-31,Wednesday,7,2024,0,0,Mango Lassi,71,90,6390
2024-07-31,Wednesday,7,2024,0,0,Masala Dosa,101,120,12120
2024-07-31,Wednesday,7,2024,0,0,Naan,147,60,8820
2024-07-31,Wednesday,7,2024,0,0,Paneer Tikka,47,280,13160
2024-08-01,Thursday,8,2024,0,0,Biryani,122,350,42700
2024-08-01,Thursday,8,2024,0,0,Butter Chicken,101,320,32320
2024-08-01,Thursday,8,2024,0,0,Dal Makhani,55,220,12100
2024-08-01,Thursday,8,2024,0,0,Gulab Jamun,44,80,3520
2024-08-01,Thursday,8,2024,0,0,Mango Lassi,62,90,5580
2024-08-01,Thursday,8,2024,0,0,Masala Dosa,89,120,10680
2024-08-01,Thursday,8,2024,0,0,Naan,178,60,10680
2024-08-01,Thursday,8,2024,0,0,Paneer Tikka,83,280,23240
2024-08-02,Friday,8,2024,0,0,Biryani,165,350,57750
2024-08-02,Friday,8,2024,0,0,Butter Chicken,137,320,43840
2024-08-02,Friday,8,2024,0,0,Dal Makhani,53,220,11660
2024-08-02,Friday,8,2024,0,0,Gulab Jamun,55,80,4400
2024-08-02,Friday,8,2024,0,0,Mango Lassi,59,90,5310
2024-08-02,Friday,8,2024,0,0,Masala Dosa,97,120,11640
2024-08-02,Friday,8,2024,0,0,Naan,226,60,13560
2024-08-02,Friday,8,2024,0,0,Paneer Tikka,108,280,30240
2024-08-03,Saturday,8,2024,1,0,Biryani,175,350,61250
2024-08-03,Saturday,8,2024,1,0,Butter Chicken,143,320,45760
2024-08-03,Saturday,8,2024,1,0,Dal Makhani,95,220,20900
2024-08-03,Saturday,8,2024,1,0,Gulab Jamun,61,80,4880
2024-08-03,Saturday,8,2024,1,0,Mango Lassi,89,90,8010
2024-08-03,Saturday,8,2024,1,0,Masala Dosa,137,120,16440
2024-08-03,Saturday,8,2024,1,0,Naan,229,60,13740
2024-08-03,Saturday,8,2024,1,0,Paneer Tikka,99,280,27720
2024-08-04,Sunday,8,2024,1,0,Biryani,174,350,60900
2024-08-04,Sunday,8,2024,1,0,Butter Chicken,105,320,33600
2024-08-04,Sunday,8,2024,1,0,Dal Makhani,88,220,19360
2024-08-04,Sunday,8,2024,1,0,Gulab Jamun,80,80,6400
2024-08-04,Sunday,8,2024,1,0,Mango Lassi,113,90,10170
2024-08-04,Sunday,8,2024,1,0,Masala Dosa,123,120,14760
2024-08-04,Sunday,8,2024,1,0,Naan,214,60,12840
2024-08-04,Sunday,8,2024,1,0,Paneer Tikka,95,280,26600
2024-08-05,Monday,8,2024,0,0,Biryani,110,350,38500
2024-08-05,Monday,8,2024,0,0,Butter Chicken,74,320,23680
2024-08-05,Monday,8,2024,0,0,Dal Makhani,43,220,9460
2024-08-05,Monday,8,2024,0,0,Gulab Jamun,40,80,3200
2024-08-05,Monday,8,2024,0,0,Mango Lassi,50,90,4500
